,Scores
410,31.24999930150807
411,38.789999132975936
412,35.799999199807644
413,33.289999255910516
414,20.129999550059438
415,22.669999493286014
416,38.089999148622155
417,36.15999919176102
418,30.759999312460423
419,33.19999925792217
420,37.57999916002154
421,19.139999572187662
422,38.99999912828207
423,23.759999468922615
424,35.86999919824302
425,37.12999917007983
426,36.23999918997288
427,39.58999911509454
428,27.02999939583242
429,19.259999569505453
430,36.91999917477369
431,20.379999544471502
432,20.319999545812607
433,35.66999920271337
434,22.439999498426914
435,29.54999933950603
436,32.25999927893281
437,36.039999194443226
438,37.629999158903956
439,38.48999913968146
440,35.299999210983515
441,24.97999944165349
442,39.37999911978841
443,38.77999913319945
444,19.689999559894204
445,38.939999129623175
446,35.61999920383096
447,24.989999441429973
448,38.06999914906919
449,35.43999920785427
450,29.579999338835478
451,39.53999911621213
